available,price,minimum_nights,maximum_nights,room_type,accomodates,bedrooms,beds,total_reviews,join_age,no_of_bath
0.0,67.0,2.0,14.0,Entire home/apt,2,1.0,1.0,41.0,2422,1.0
0.0,55.0,3.0,1125.0,Entire home/apt,2,1.0,1.0,5.0,2974,1.5
0.0,39.0,3.0,1125.0,Entire home/apt,2,1.0,1.0,16.0,2408,1.0
0.0,52.0,2.0,1125.0,Entire home/apt,2,1.0,1.0,10.0,2704,1.0
1.0,583.0,3.0,1125.0,Entire home/apt,8,2.0,2.0,0.0,1875,1.0
0.0,89.0,2.0,7.0,Entire home/apt,2,1.0,1.0,2.0,779,1.0
0.0,72.0,5.0,1125.0,Entire home/apt,4,1.0,1.0,4.0,3059,1.0
1.0,70.0,2.0,1125.0,Entire home/apt,2,1.0554016620498614,1.0,8.0,3287,1.5
1.0,100.0,2.0,1125.0,Entire home/apt,4,1.0,2.0,2.0,3287,1.0
1.0,200.0,2.0,1125.0,Entire home/apt,4,2.0,2.0,11.0,3287,2.5
0.0,67.0,1.0,1125.0,Private room,2,1.0,1.0,5.0,2895,3.0
0.0,77.0,1.0,1125.0,Private room,2,1.0,1.0,3.0,2895,3.0
0.0,60.0,1.0,1125.0,Private room,4,1.0,6.0,8.0,2895,2.0
0.0,128.33,1.0,1125.0,Entire home/apt,4,2.0,2.0,79.0,3072,2.5
0.0,115.0,2.0,1125.0,Entire home/apt,6,2.0,3.0,5.0,1280,1.5
0.0,180.0,2.0,1125.0,Entire home/apt,4,2.0,2.0,10.0,2048,1.0
0.0,315.0,2.0,1125.0,Entire home/apt,9,7.0,16.25,1.0,2242,6.5
1.0,199.0,3.0,1125.0,Entire home/apt,6,3.0,5.0,10.0,2244,2.0
0.0,80.0,2.0,1125.0,Entire home/apt,4,1.0,2.0,5.0,2590,1.5
0.0,30.33,1.0,1125.0,Private room,2,1.0,2.0,11.0,768,1.0
0.0,31.0,1.0,1125.0,Private room,2,2.0,2.0,25.0,768,1.5
0.0,25.0,1.0,1125.0,Private room,2,1.0,2.0,14.0,768,1.5
0.0,30.0,1.0,1125.0,Private room,2,1.0,2.0,7.0,768,1.0
0.0,65.0,5.0,1125.0,Entire home/apt,4,2.0,2.0,11.0,700,1.0
0.0,220.0,3.0,1125.0,Entire home/apt,8,4.0,6.0,1.0,3626,3.0
0.0,180.0,2.0,1125.0,Entire home/apt,6,2.0,2.0,43.0,790,1.5
0.0,50.0,2.0,1125.0,Entire home/apt,4,1.0,1.0,8.0,1878,1.0
1.0,90.0,2.0,1125.0,Private room,2,1.0,1.0,0.0,690,1.0
1.0,100.0,2.0,1125.0,Private room,4,2.0,2.0,2.0,690,1.0
1.0,85.0,2.0,1125.0,Private room,2,1.0,1.0,0.0,690,1.0
0.0,60.0,2.0,1125.0,Entire home/apt,2,1.0,1.0,8.0,2585,1.0
0.0,120.0,1.0,1125.0,Entire home/apt,2,1.0,1.0,44.0,2309,1.0
1.0,65.0,5.0,1125.0,Entire home/apt,4,1.0,2.0,11.0,1132,1.0
0.0,180.0,1.0,14.0,Entire home/apt,5,3.0,3.0,8.0,694,1.5
0.0,30.0,14.0,35.0,Entire home/apt,2,1.0,1.0,3.0,684,1.5
0.0,150.0,1.0,1125.0,Entire home/apt,2,1.0,1.0,12.0,683,1.5
0.0,125.0,2.0,1125.0,Entire home/apt,4,2.0,2.0,77.0,682,1.0
0.0,70.67,2.0,1125.0,Entire home/apt,4,1.6022099447513811,2.0,28.0,682,1.0
0.0,70.0,2.0,365.0,Entire home/apt,4,1.0,2.0,7.0,682,1.0
1.0,77.0,1.0,1125.0,Private room,2,1.0,1.0,51.0,1548,1.0
1.0,55.0,1.0,1125.0,Private room,2,1.0,1.0,30.0,1548,1.0
0.0,115.0,7.0,31.0,Entire home/apt,4,2.0,2.0,3.0,3454,1.0
1.0,95.0,1.0,1125.0,Private room,2,1.0,1.0,1.0,677,1.0
0.67,95.0,2.0,1125.0,Private room,2,1.0,1.0,0.0,677,1.0
1.0,150.0,1.0,1125.0,Private room,2,15.0,15.0,0.0,674,15.5
1.0,99.67,2.0,7.0,Entire home/apt,5,3.0,3.0,25.0,1028,1.0
1.0,165.0,1.0,1125.0,Entire home/apt,4,1.0,2.0,2.0,673,1.5
0.0,135.67,1.0,1125.0,Entire home/apt,2,1.0,1.0,21.0,673,1.0
1.0,121.67,1.0,1125.0,Entire home/apt,2,1.0,3.0,20.0,673,1.0
1.0,150.0,2.0,1125.0,Entire home/apt,4,1.0,2.0,5.0,673,1.5
0.0,75.33,2.0,5.0,Entire home/apt,2,1.0,1.0,0.0,2105,1.5
0.0,45.0,2.0,1125.0,Entire home/apt,2,1.0,2.0,73.0,2408,1.0
1.0,83.0,1.0,1125.0,Entire home/apt,3,1.0,1.0,126.0,665,1.5
0.0,75.0,2.0,1125.0,Entire home/apt,4,2.0,2.0,0.0,2288,1.5
0.0,60.0,2.0,1125.0,Entire home/apt,2,1.0,1.0,11.0,661,1.5
0.0,85.0,14.0,1125.0,Entire home/apt,4,2.0,2.0,1.0,2170,1.5
1.0,60.0,2.0,1125.0,Entire home/apt,2,1.0,1.0,37.0,1155,1.0
0.67,100.0,2.0,751.67,Entire home/apt,2,1.0,1.0,6.0,1542,1.5
1.0,715.0,2.67,1125.0,Entire home/apt,10,5.0,5.0,6.0,1542,8.0
0.67,135.0,1.0,376.67,Entire home/apt,2,1.0,1.0,3.0,1542,1.0
0.0,74.0,2.0,1125.0,Entire home/apt,2,1.0,1.0,18.0,3769,1.5
1.0,137.67,1.0,1125.0,Entire home/apt,4,1.0,2.0,26.0,1120,1.5
0.0,408.0,1.0,1125.0,Entire home/apt,4,2.0,3.0,0.0,667,1.0
0.0,90.0,1.0,1125.0,Private room,2,1.0,1.0,91.0,653,1.5
0.0,110.0,3.0,1125.0,Entire home/apt,4,2.0,2.0,30.0,681,1.0
1.0,30.0,1.0,1125.0,Entire home/apt,2,1.0,1.0,4.0,2698,1.0
1.0,39.0,1.0,365.0,Entire home/apt,4,1.0,2.0,4.0,2698,1.5
1.0,48.0,5.0,1000.0,Entire home/apt,2,1.0,1.0,4.0,1209,1.0
1.0,87.0,28.0,365.0,Entire home/apt,4,2.0,2.0,0.0,1209,1.0
0.0,59.33,2.0,7.0,Entire home/apt,4,1.6022099447513811,2.0,4.0,3703,1.0
0.0,50.0,1.0,1125.0,Entire home/apt,2,1.0,1.4600985221674876,2.0,646,1.0
1.0,48.0,2.0,1125.0,Entire home/apt,2,1.0,1.0,17.0,3019,1.0
1.0,1728.0,1.0,1125.0,Entire home/apt,12,7.0,7.0,0.0,725,6.0
0.0,40.0,1.0,1125.0,Entire home/apt,4,2.0,2.0,1.0,1420,1.5
0.0,69.0,1.0,1125.0,Private room,4,1.6022099447513811,4.0,20.0,639,1.5
0.0,75.67,1.0,1125.0,Entire home/apt,4,1.0,1.0,32.0,2117,1.0
1.0,84.67,1.0,1125.0,Private room,2,1.0,1.0,28.0,631,1.0
1.0,55.0,30.0,1125.0,Entire home/apt,2,1.0,1.0,3.0,3051,1.0
0.0,1000.0,1.0,999.0,Entire home/apt,4,1.0,1.0,17.0,628,1.0
0.0,1000.0,1.0,999.0,Entire home/apt,2,1.0,1.0,45.0,628,1.0
0.0,1005.0,1.0,999.0,Entire home/apt,4,1.6022099447513811,2.0,34.0,628,1.0
0.0,1000.0,1.0,999.0,Entire home/apt,2,1.0,1.0,26.0,628,1.0
0.0,1000.0,1.0,999.0,Entire home/apt,2,1.0,1.0,0.0,628,1.0
0.0,1000.0,1.0,999.0,Entire home/apt,2,1.0,1.0,5.0,628,1.0
0.0,280.0,1.0,999.0,Entire home/apt,2,1.0554016620498614,1.0,1.0,628,1.0
1.0,99.0,1.0,1125.0,Private room,2,1.0,3.0,7.0,627,1.0
0.0,1000.0,1.0,999.0,Entire home/apt,4,1.0,1.0,7.0,623,1.0
0.0,1000.0,1.0,999.0,Entire home/apt,2,1.0,1.0,9.0,623,1.0
0.0,1000.0,1.0,999.0,Entire home/apt,2,1.0,1.0,15.0,623,1.0
0.0,884.0,1.0,999.0,Entire home/apt,2,1.0,1.0,28.0,623,1.0
0.0,1005.0,1.0,999.0,Entire home/apt,4,1.0,2.0,23.0,623,1.0
1.0,1000.0,1.0,999.0,Entire home/apt,2,1.0,1.0,3.0,623,1.0
1.0,200.0,1.0,1125.0,Entire home/apt,2,1.0,1.0,0.0,623,1.0
0.0,80.0,1.0,1125.0,Private room,2,2.0,1.0,1.0,623,2.0
0.0,207.67,7.0,1125.0,Entire home/apt,4,2.0,2.0,3.0,2475,2.0
1.0,200.0,2.0,30.0,Entire home/apt,7,4.0,4.0,14.0,3420,3.0
0.0,275.0,1.0,3.0,Entire home/apt,2,1.0,1.0,2.0,2864,1.5
0.0,36.0,5.0,1125.0,Entire home/apt,2,1.0,1.0,4.0,2647,1.0
0.0,73.33,1.33,1125.0,Entire home/apt,2,1.0,1.0,56.0,2507,1.0
0.0,76.67,1.67,1125.0,Entire home/apt,2,1.0,1.0,10.0,2507,1.0
1.0,78.0,1.0,30.0,Entire home/apt,2,1.0,1.0,1.0,2199,1.5
0.0,54.0,2.0,1125.0,Entire home/apt,2,1.0,1.0,3.0,2783,1.0
0.0,140.0,2.0,1125.0,Entire home/apt,6,5.0,5.0,9.0,3416,1.0
0.0,95.0,2.0,1125.0,Entire home/apt,4,2.0,2.0,29.0,2174,1.5
1.0,130.0,1.0,365.0,Private room,2,1.0,2.0,0.0,1788,1.0
0.67,195.0,1.0,365.0,Private room,2,1.0,3.0,0.0,1788,1.0
1.0,220.0,1.0,365.0,Private room,4,1.0,4.0,0.0,1788,1.0
0.0,38.0,5.0,14.0,Entire home/apt,2,1.0,1.0,3.0,2800,1.5
0.0,125.0,2.0,1125.0,Entire home/apt,2,1.0,1.0,0.0,606,1.0
0.0,45.0,3.0,60.0,Entire home/apt,4,1.0,2.0,8.0,3489,1.5
0.0,70.0,2.0,1125.0,Entire home/apt,2,1.0,1.0,16.0,2586,1.5
1.0,89.0,1.0,1125.0,Entire home/apt,3,2.0,1.0,27.0,602,1.5
1.0,65.0,4.0,17.0,Entire home/apt,2,1.0,1.0,6.0,1747,1.0
0.0,75.0,1.0,1125.0,Entire home/apt,3,1.0,2.0,0.0,1241,1.0
1.0,75.0,2.0,1125.0,Entire home/apt,2,1.0554016620498614,1.0,23.0,1055,1.0
0.0,80.0,14.0,1125.0,Entire home/apt,3,2.0,2.0,16.0,594,1.5
1.0,80.0,2.0,1125.0,Entire home/apt,3,1.0,2.0,3.0,585,1.0
1.0,80.0,2.0,1125.0,Entire home/apt,3,1.0,1.0,4.0,585,1.5
1.0,130.0,2.0,150.0,Entire home/apt,2,1.0,1.0,8.0,2874,1.0
1.0,29.0,1.0,1125.0,Private room,1,1.0,1.0,4.0,1009,1.0
1.0,99.0,6.0,1125.0,Entire home/apt,7,3.0,6.0,0.0,580,1.0
1.0,81.0,2.0,1125.0,Entire home/apt,6,3.0,6.0,0.0,580,1.5
1.0,70.0,6.0,1125.0,Entire home/apt,5,2.0,5.0,1.0,580,1.5
1.0,90.0,14.0,365.0,Entire home/apt,5,3.0,4.355555555555555,0.0,580,1.5
1.0,70.0,14.0,1125.0,Entire home/apt,3,1.0,3.0,0.0,580,1.0
1.0,120.0,2.0,365.0,Entire home/apt,6,3.0,6.0,0.0,580,2.5
1.0,75.0,28.0,1125.0,Entire home/apt,4,2.0,4.0,0.0,580,1.0
0.0,57.33,1.0,1125.0,Entire home/apt,4,1.6022099447513811,2.0,87.0,515,1.0
0.0,80.0,2.0,1125.0,Entire home/apt,2,1.0,1.0,0.0,2734,1.0
1.0,200.0,1.0,1125.0,Entire home/apt,2,1.0,1.0,22.0,1776,1.5
1.0,70.0,2.0,1125.0,Entire home/apt,4,1.0,2.0,0.0,564,1.0
1.0,106.67,2.0,1125.0,Entire home/apt,4,1.0,2.0,0.0,564,1.0
1.0,106.67,2.0,1125.0,Entire home/apt,4,1.0,2.0,7.0,564,1.0
1.0,33.0,1.0,14.0,Private room,1,1.0,1.0,7.0,1607,1.0
0.0,19.0,1.0,1125.0,Private room,2,1.0,1.0,11.0,1426,1.0
0.0,14.0,1.0,1.0,Private room,2,1.0554016620498614,1.0,1.0,1426,1.0
1.0,115.0,4.0,1125.0,Entire home/apt,4,2.0,2.0,14.0,2829,1.5
0.0,76.67,2.0,1125.0,Entire home/apt,2,1.0554016620498614,1.0,32.0,2727,1.0
0.0,78.33,2.0,1125.0,Entire home/apt,2,1.0554016620498614,1.0,24.0,2727,1.0
0.0,78.33,2.0,1125.0,Entire home/apt,2,1.0554016620498614,1.0,27.0,2727,1.0
0.0,83.33,2.0,1125.0,Entire home/apt,4,1.0,2.0,25.0,2727,1.0
0.0,83.33,2.0,1125.0,Entire home/apt,4,1.0,2.0,17.0,2727,1.0
0.0,83.33,2.0,1125.0,Entire home/apt,4,1.0,2.0,28.0,2727,1.0
0.0,95.0,2.0,1125.0,Entire home/apt,4,1.0,2.0,25.0,2727,1.0
0.0,68.0,2.0,1125.0,Entire home/apt,2,1.0,1.0,51.0,1788,1.5
0.0,35.0,2.0,1125.0,Private room,2,1.0,1.0,1.0,2162,1.0
1.0,73.67,2.67,1125.0,Entire home/apt,2,1.0,1.0,14.0,2062,1.5
1.0,71.67,2.0,1125.0,Entire home/apt,2,1.0,1.0,74.0,550,1.5
1.0,67.0,2.0,1125.0,Entire home/apt,2,1.0,1.0,87.0,550,1.5
1.0,83.33,2.0,1125.0,Entire home/apt,2,1.0,1.0,101.0,550,1.5
1.0,83.67,2.0,1125.0,Entire home/apt,2,1.0,1.0,85.0,550,1.5
1.0,105.0,2.0,1125.0,Entire home/apt,6,3.0,3.0,58.0,550,2.5
0.0,90.0,5.0,8.0,Entire home/apt,2,1.0,1.0,7.0,2311,1.0
0.0,54.0,5.0,1125.0,Entire home/apt,2,1.0,1.0,3.0,544,1.0
0.0,65.0,1.0,1125.0,Entire home/apt,2,1.0,1.0,23.0,1378,1.0
0.0,55.0,7.0,90.0,Entire home/apt,2,1.0,2.0,7.0,2352,1.0
0.0,279.0,1.0,1125.0,Entire home/apt,6,2.0,3.0,58.0,1310,1.5
0.0,80.0,2.0,1125.0,Entire home/apt,3,1.0,2.0,29.0,2282,1.0
0.0,114.0,2.0,1125.0,Entire home/apt,6,3.0,4.0,29.0,1700,1.5
0.0,200.0,1.0,365.0,Entire home/apt,2,1.0554016620498614,1.0,0.0,2152,1.0
1.0,75.0,1.0,1125.0,Entire home/apt,2,1.0,1.0,2.0,582,1.0
1.0,55.0,1.0,1125.0,Entire home/apt,4,1.0,2.0,0.0,582,1.0
0.0,115.0,2.0,1125.0,Entire home/apt,4,2.0,2.0,29.0,951,1.0
0.0,80.0,30.0,1125.0,Private room,8,4.0,4.0,0.0,521,4.0
0.0,630.0,30.0,1125.0,Private room,2,1.0,1.0,1.0,521,1.0
0.0,650.0,30.0,1125.0,Private room,2,1.0,1.0,0.0,521,1.0
0.0,24.0,30.0,1125.0,Private room,2,1.0,1.0,0.0,521,1.0
0.0,590.0,30.0,1125.0,Private room,2,1.0,1.0,1.0,521,1.0
1.0,59.0,365.0,1125.0,Entire home/apt,2,1.0,1.4600985221674876,0.0,1884,1.0
0.0,59.0,500.0,555.0,Entire home/apt,2,1.0,1.0,0.0,1614,1.5
0.0,165.0,10.0,1125.0,Entire home/apt,4,2.0,2.0,2.0,3729,1.0
0.0,31.0,3.0,1125.0,Private room,4,2.0,1.0,3.0,987,1.5
0.0,64.0,2.0,1125.0,Entire home/apt,2,1.0,1.0,0.0,2244,1.0
1.0,91.67,2.0,1125.0,Entire home/apt,2,1.0,1.0,33.0,1326,1.0
0.0,35.0,1.0,1125.0,Entire home/apt,2,1.0,1.4600985221674876,8.0,2610,1.0
0.0,120.0,1.0,1125.0,Entire home/apt,2,1.0,1.4600985221674876,8.0,2959,1.0
1.0,46.67,3.0,1125.0,Entire home/apt,2,1.0,1.0,4.0,2365,1.0
0.0,40.0,4.0,1125.0,Entire home/apt,2,1.0,2.0,2.0,515,1.5
0.0,40.0,5.0,1125.0,Entire home/apt,4,2.0,4.0,0.0,515,1.0
0.0,45.0,4.0,1125.0,Entire home/apt,2,1.0,2.0,0.0,515,1.5
0.0,85.0,3.0,200.0,Entire home/apt,2,1.0,1.0,3.0,534,1.0
0.0,51.33,9.0,90.0,Entire home/apt,4,1.0,2.0,7.0,2142,1.0
1.0,130.0,7.0,1125.0,Entire home/apt,3,2.0,3.0,6.0,496,1.0
0.0,225.0,2.0,1125.0,Entire home/apt,4,2.0,3.0,5.0,2540,1.5
1.0,100.0,1.0,1125.0,Private room,5,2.0,4.0,9.0,2454,1.0
1.0,100.0,1.0,1125.0,Private room,4,2.0,3.0,14.0,2454,1.0
0.0,65.0,2.0,365.0,Entire home/apt,2,1.0,1.0,51.0,2382,1.0
1.0,65.0,2.0,30.0,Entire home/apt,2,1.0,1.0,0.0,2382,1.0
0.0,59.0,2.0,1125.0,Entire home/apt,4,1.0,3.0,11.0,571,1.0
1.0,60.0,30.0,200.0,Entire home/apt,2,2.0,1.0,1.0,1147,1.0
0.0,68.33,2.0,1125.0,Entire home/apt,2,1.0,1.0,19.0,485,1.5
1.0,160.0,1.0,1125.0,Entire home/apt,4,2.0,2.0,15.0,478,1.5
0.0,69.0,1.0,1125.0,Private room,3,1.0,1.0,0.0,478,1.0
0.0,65.0,1.0,1125.0,Private room,2,1.0,1.0,15.0,1239,1.5
0.0,99.0,2.0,1125.0,Entire home/apt,4,2.0,2.0,49.0,2925,1.5
1.0,133.33,1.0,1125.0,Private room,2,1.0,1.0,21.0,466,1.5
0.0,55.0,2.0,1125.0,Private room,2,1.0,1.0,7.0,2664,1.0
0.0,65.67,2.0,1125.0,Private room,2,1.0,1.0,38.0,2664,1.0
1.0,75.0,5.0,365.0,Entire home/apt,4,2.0,2.0,2.0,2835,1.0
0.0,75.0,5.0,365.0,Entire home/apt,4,2.0,2.0,0.0,2835,1.0
0.0,69.0,1.0,1120.0,Entire home/apt,4,1.0,2.0,23.0,453,1.0
1.0,109.0,1.0,365.0,Private room,4,1.6022099447513811,1.0,5.0,453,1.0
1.0,80.0,2.0,1125.0,Entire home/apt,6,1.0,3.0,3.0,1341,1.0
0.0,89.33,2.0,1125.0,Entire home/apt,7,4.0,6.0,28.0,449,1.0
1.0,90.33,7.0,1125.0,Entire home/apt,4,2.0,4.0,2.0,1215,1.0
1.0,60.0,7.0,1125.0,Entire home/apt,2,1.0,2.0,3.0,1215,1.0
1.0,90.0,7.0,1125.0,Entire home/apt,2,2.0,4.0,1.0,1215,1.0
1.0,100.0,7.0,1125.0,Entire home/apt,5,3.0,5.0,1.0,1215,1.0
0.0,61.67,5.0,30.0,Entire home/apt,3,1.0,2.0,13.0,2227,1.0
1.0,59.0,3.0,1125.0,Entire home/apt,4,2.0,3.0,0.0,2291,1.0
1.0,60.0,1.0,1.0,Private room,4,1.0,1.4600985221674876,0.0,840,1.0
0.0,83.33,7.0,1125.0,Entire home/apt,2,1.0,1.0,34.0,2273,1.0
0.0,75.0,2.0,1125.0,Entire home/apt,2,1.0554016620498614,1.0,12.0,2128,1.0
0.0,135.0,3.0,1125.0,Entire home/apt,2,2.0,1.0,4.0,2516,1.0
0.0,300.0,4.0,365.0,Entire home/apt,6,3.0,3.0,15.0,2296,3.0
0.0,300.0,4.0,365.0,Entire home/apt,6,3.0,3.0,1.0,2296,2.5
0.0,82.67,2.0,1125.0,Entire home/apt,4,2.0,2.0,46.0,1482,1.5
0.0,145.0,2.0,1125.0,Entire home/apt,2,1.0,1.0,1.0,3114,1.5
0.0,99.67,2.0,1125.0,Entire home/apt,4,1.0,2.0,22.0,508,1.0
0.0,80.0,14.0,1125.0,Entire home/apt,2,1.0,1.0,0.0,1815,1.0
0.0,45.0,30.0,1125.0,Entire home/apt,2,1.0,1.0,0.0,2180,1.0
0.0,162.0,7.0,90.0,Entire home/apt,3,2.0,2.0,0.0,1055,1.5
0.0,120.0,1.0,1125.0,Entire home/apt,4,1.0,3.0,3.0,2178,1.0
0.0,98.67,1.33,120.0,Entire home/apt,4,2.0,3.0,29.0,1643,1.0
1.0,135.0,14.0,1125.0,Entire home/apt,2,2.0,1.0,5.0,2573,1.5
0.0,79.0,2.0,1125.0,Entire home/apt,2,1.0,1.0,55.0,1596,1.0
0.0,65.0,14.0,1125.0,Entire home/apt,4,2.0,2.0,5.0,1620,1.5
0.0,50.0,3.0,1125.0,Entire home/apt,2,1.0,1.0,17.0,1403,1.5
0.0,54.67,1.0,1125.0,Entire home/apt,2,1.0,1.0,22.0,2924,1.0
0.0,90.0,1.0,1125.0,Entire home/apt,2,1.0,1.4600985221674876,6.0,410,1.0
0.0,38.0,1.0,100.0,Private room,2,1.0,1.0,0.0,1327,1.0
0.0,27.0,1.0,120.0,Private room,1,1.0,1.4600985221674876,1.0,1327,1.0
0.0,58.0,1.0,100.0,Entire home/apt,2,2.0,2.0,4.0,1327,1.0
0.0,55.0,2.0,1125.0,Entire home/apt,2,1.0554016620498614,2.0,0.0,1859,1.0
0.0,119.0,40.0,1125.0,Entire home/apt,4,3.0,4.0,3.0,393,1.5
1.0,150.0,1.0,1125.0,Entire home/apt,4,2.0,2.0,0.0,1223,1.0
1.0,55.0,2.0,1125.0,Entire home/apt,4,1.0,1.0,9.0,2450,1.5
0.0,80.0,1.0,365.0,Private room,2,1.0,2.0,15.0,2845,1.0
0.0,88.0,1.0,85.0,Private room,3,1.2846153846153847,2.0,5.0,2845,1.5
0.0,118.0,2.0,1125.0,Entire home/apt,3,1.0,1.0,37.0,2483,1.5
1.0,94.0,1.0,1125.0,Private room,2,1.0,1.0,32.0,379,1.0
1.0,94.0,1.0,1125.0,Private room,2,1.0,1.4600985221674876,47.0,379,1.0
1.0,121.0,2.0,1125.0,Private room,2,1.0,1.0,0.0,379,1.0
0.0,18.0,5.0,1125.0,Private room,1,1.0,1.4600985221674876,4.0,377,1.0
0.0,89.0,2.0,1125.0,Entire home/apt,4,2.0,2.0,15.0,2398,1.0
0.0,60.0,2.0,1125.0,Entire home/apt,2,2.0,2.0,0.0,1054,1.0
0.0,35.0,1.0,365.0,Entire home/apt,2,1.0554016620498614,1.0,42.0,1670,1.0
0.0,67.67,2.0,1125.0,Entire home/apt,2,1.0,1.0,37.0,2196,1.5
0.0,125.0,1.0,1125.0,Entire home/apt,2,1.0,2.0,3.0,2438,1.0
0.0,90.0,2.0,1125.0,Entire home/apt,3,2.0,2.0,3.0,913,1.5
1.0,295.0,2.0,1125.0,Entire home/apt,4,2.0,2.0,9.0,1089,2.5
1.0,67.0,10.0,1125.0,Entire home/apt,2,1.0,1.0,7.0,2683,1.5
1.0,30.0,7.0,1125.0,Private room,1,1.0,1.4600985221674876,0.0,2210,1.0
1.0,55.0,13.0,100.0,Entire home/apt,2,1.0,1.0,1.0,2333,1.0
0.0,82.0,3.0,1125.0,Entire home/apt,3,1.0,1.0,5.0,2580,1.5
0.0,36.0,19.0,1125.0,Entire home/apt,2,1.0,1.4600985221674876,2.0,1288,1.0
1.0,198.0,2.0,1125.0,Entire home/apt,4,2.0,3.0,20.0,1851,1.5
0.0,69.0,15.0,1125.0,Entire home/apt,2,1.0554016620498614,1.0,0.0,1678,1.0
1.0,65.0,1.0,365.0,Entire home/apt,2,1.0,1.0,14.0,2560,1.0
0.0,99.67,2.0,1125.0,Entire home/apt,4,2.0,2.0,0.0,1810,1.5
0.0,80.0,10.0,365.0,Entire home/apt,2,1.0,1.0,0.0,520,1.0
0.0,74.67,1.0,1125.0,Entire home/apt,2,1.0,1.0,30.0,350,1.0
0.0,55.0,1.0,1125.0,Private room,2,1.0,1.4600985221674876,0.0,347,1.0
0.0,86.67,1.0,365.0,Entire home/apt,4,1.0,2.0,4.0,2755,1.0
0.0,87.67,1.0,10.0,Entire home/apt,2,1.0,1.0,20.0,2230,1.0
0.0,63.33,1.0,1125.0,Entire home/apt,3,2.0,3.0,32.0,2948,1.0
0.0,100.0,1.0,1125.0,Entire home/apt,2,1.0,1.0,39.0,2722,1.5
0.0,60.0,3.0,1125.0,Entire home/apt,6,2.0,2.0,0.0,1438,1.5
0.0,70.0,1.0,1125.0,Entire home/apt,2,1.0,1.0,4.0,2272,1.5
1.0,116.0,1.0,999.0,Entire home/apt,4,1.0,1.0,14.0,377,1.0
1.0,116.0,1.0,999.0,Entire home/apt,4,1.0,1.0,0.0,377,1.0
1.0,116.0,1.0,999.0,Entire home/apt,4,1.0,1.0,7.0,377,1.0
1.0,116.0,1.0,999.0,Entire home/apt,4,1.0,1.0,4.0,377,1.0
1.0,116.0,1.0,999.0,Entire home/apt,4,1.0,1.4600985221674876,4.0,377,1.0
0.0,55.0,2.0,365.0,Entire home/apt,2,1.0,1.0,18.0,339,1.5
0.0,450.0,1.0,1.0,Entire home/apt,12,2.2413793103448274,1.0,0.0,2898,1.0
0.0,95.0,1.67,1125.0,Entire home/apt,3,1.2846153846153847,2.0,35.0,2851,1.0
0.0,59.0,2.0,1125.0,Entire home/apt,2,1.0,1.0,13.0,3948,1.0
0.0,75.0,3.0,1125.0,Private room,1,1.0,1.0,4.0,1693,1.5
0.0,75.0,2.0,1125.0,Private room,1,1.0,1.0,3.0,1693,1.5
0.0,94.0,5.0,365.0,Private room,1,1.0,1.0,0.0,1693,2.0
0.0,70.0,1.0,4.0,Entire home/apt,2,1.0,2.0,1.0,2411,1.0
1.0,90.0,1.0,200.0,Entire home/apt,4,1.0,1.0,6.0,809,1.0
1.0,90.0,1.0,365.0,Entire home/apt,4,1.0,2.0,0.0,809,1.0
0.0,99.0,2.0,1125.0,Entire home/apt,2,1.0,1.0,6.0,334,1.5
1.0,175.0,1.0,1125.0,Shared room,2,1.0,1.0,0.0,2040,1.0
0.0,187.0,1.0,1125.0,Entire home/apt,2,1.0,1.0,0.0,2040,1.5
1.0,85.0,2.0,1125.0,Entire home/apt,2,1.0,1.0,11.0,2518,1.5
1.0,71.67,2.0,1125.0,Entire home/apt,2,1.0,1.4600985221674876,4.0,3554,1.0
0.0,90.0,6.0,1125.0,Entire home/apt,4,1.0,3.0,5.0,330,1.0
0.0,81.0,2.0,90.0,Entire home/apt,4,1.0,2.0,20.0,2823,1.0
0.0,72.67,2.0,1125.0,Entire home/apt,2,1.0,1.0,22.0,2823,1.0
0.0,155.33,2.0,1125.0,Entire home/apt,4,2.0,2.0,8.0,2855,1.5
0.0,50.0,2.0,62.0,Private room,2,1.0,1.0,1.0,2855,1.0
1.0,70.0,1.0,1125.0,Entire home/apt,2,1.0,1.0,5.0,601,1.0
0.0,40.0,1.33,1125.0,Private room,2,1.0,1.0,70.0,2027,1.5
0.0,50.0,2.0,1125.0,Private room,2,1.0,1.0,1.0,2651,1.0
0.0,126.67,1.0,1125.0,Entire home/apt,4,1.6022099447513811,1.0,14.0,379,0.5
0.0,55.0,5.0,365.0,Entire home/apt,2,1.0,1.0,1.0,2652,1.5
0.0,175.0,12.0,1125.0,Entire home/apt,4,2.0,2.0,0.0,2734,1.5
0.0,50.0,2.0,1125.0,Entire home/apt,4,2.0,2.0,3.0,674,1.5
0.0,249.0,2.0,1125.0,Entire home/apt,6,3.0,3.0,0.0,2256,1.0
0.0,80.0,5.0,1125.0,Entire home/apt,2,1.0,1.0,10.0,321,1.0
1.0,75.0,3.0,1125.0,Private room,2,1.0,1.0,0.0,320,1.5
1.0,107.33,2.0,1125.0,Entire home/apt,2,1.0,1.0,13.0,1523,1.0
1.0,119.0,2.0,1125.0,Entire home/apt,4,2.0,3.0,2.0,2120,1.5
1.0,79.0,3.0,365.0,Entire home/apt,4,2.0,2.0,21.0,2435,1.5
1.0,79.0,5.0,1125.0,Entire home/apt,4,2.0,2.0,3.0,599,1.0
